,Year,FIPSStateCode,FIPSCountyCode,Income,Rate,IncRat,Purpose,LTV,First,BoRace,BoGender,BoAge,Occup,Amount,PropType,BoCreditScore
297,2009,39,109,47136,0.05,0.7882,2,0.8,2,5,2,53,1,155500,PT01,5
298,2009,39,25,64308,0.0513,0.9714,2,0.68,2,5,1,59,1,203000,PT01,4
299,2009,39,61,50784,0.05,0.7671,2,0.8,2,5,1,56,1,115300,PT01,5
300,2009,39,113,45636,0.05,0.7631,2,0.58,2,5,1,51,1,63100,PT01,5
301,2009,39,165,92064,0.0513,1.3907,1,0.9,2,5,1,31,1,189900,PT01,5
302,2009,27,25,37992,0.0538,0.4528,1,0.99,2,5,1,45,1,115371,PT01,4
303,2009,39,89,31828,0.0525,0.46399999999999997,1,0.82,1,5,1,27,1,118030,PT01,2
304,2009,39,57,42072,0.055,0.6775,1,0.99,1,5,1,27,1,98188,PT01,2
305,2009,39,41,44898,0.055,0.6545,2,1.0,2,5,1,33,1,159125,PT01,2
306,2009,8,5,43919,0.0538,0.5779,1,0.99,1,5,1,25,1,179193,PT06,5
307,2009,8,101,34992,0.055,0.6821,1,0.99,1,5,2,31,1,92787,PT06,5
308,2009,42,77,94776,0.0513,1.3539,1,0.99,1,5,1,27,1,204232,PT01,5
309,2009,39,25,41916,0.055,0.6057,2,1.0,2,5,2,32,1,149190,PT02,2
310,2009,8,59,12,0.0525,0.0002,2,1.0,2,5,1,43,1,222847,PT01,3
311,2009,21,117,322332,0.05,4.8691,1,0.76,2,5,3,44,1,417000,PT01,5
312,2009,21,73,47892,0.05,1.1681,2,0.63,2,5,1,65,1,86500,PT01,4
313,2009,21,73,110220,0.05,2.6883,2,0.73,2,5,2,28,1,143475,PT01,4
314,2009,21,101,85092,0.0463,1.4229,2,0.8,2,5,1,39,1,136000,PT01,4
315,2009,21,211,89624,0.0475,1.5088,2,0.68,2,7,3,56,1,122000,PT01,5
316,2009,21,211,94580,0.045,1.5923,2,0.69,2,5,1,32,1,150500,PT01,5
317,2009,39,61,242400,0.05,3.6616,2,0.69,2,5,1,52,1,349000,PT01,5
318,2009,39,37,64164,0.0513,1.2435,2,0.79,2,5,1,30,1,144081,PT01,4
319,2009,39,37,108000,0.0513,2.093,2,0.63,2,5,1,29,1,107035,PT01,5
320,2009,39,37,42960,0.0513,0.8326,2,0.8,2,5,1,38,1,61600,PT01,5
321,2009,21,15,147312,0.05,2.2253,1,0.8,2,5,1,38,1,392000,PT02,5
322,2009,18,29,75960,0.05,1.1474,2,0.8,2,5,1,43,1,173200,PT01,5
323,2009,39,61,137184,0.05,2.0723,2,0.28,2,5,1,56,1,99000,PT01,5
324,2009,39,61,36240,0.05,0.5474,2,0.56,2,5,1,71,1,105000,PT01,5
325,2009,39,17,92064,0.0513,1.3907,2,0.77,2,5,1,53,1,127000,PT01,5
326,2009,39,43,301368,0.0513,4.8374,2,0.78,2,5,1,64,1,260000,PT01,5
327,2009,39,61,149988,0.0513,2.2657,2,0.44,2,5,2,51,1,146000,PT01,5
328,2009,39,17,76188,0.0513,1.1509,2,0.75,2,7,1,42,1,180000,PT01,5
329,2009,18,63,114000,0.0513,1.7512,2,0.75,2,7,1,61,1,186350,PT01,5
330,2009,39,165,133200,0.0513,2.0121,2,0.64,2,5,1,56,1,255000,PT01,4
331,2009,18,57,31500,0.0513,0.4839,2,0.73,2,5,2,45,1,105400,PT01,5
332,2009,39,25,125076,0.0513,1.8894,2,0.73,2,5,1,36,1,305000,PT01,5
333,2009,39,61,269340,0.0513,4.0686,2,0.6,2,5,1,48,1,417000,PT01,3
334,2009,39,57,131196,0.0513,2.1939,2,0.74,2,5,1,44,1,199400,PT01,5
335,2009,21,117,93850,0.0463,1.4177,2,0.76,1,5,1,42,1,280500,PT01,5
336,2009,23,31,94422,0.05,1.4616,2,0.8,2,5,1,46,1,244800,PT01,5
337,2009,50,25,140232,0.05,2.4219999999999997,2,0.7583,2,5,1,36,1,182000,PT01,4
338,2009,39,61,62604,0.0488,0.9457,2,0.35,2,5,1,62,1,89000,PT01,5
339,2009,39,165,57036,0.0488,0.8616,2,0.42,2,5,1,70,1,115500,PT01,5
340,2009,39,165,120000,0.0488,1.8127,2,0.14,2,5,1,50,1,85000,PT01,5
341,2009,21,101,111000,0.0525,1.8562,2,0.8,2,5,1,26,1,102400,PT01,4
342,2009,21,101,86174,0.045,1.4409999999999998,2,0.75,2,5,1,39,1,164600,PT01,4
343,2009,21,101,48253,0.045,0.8069,2,0.8,2,5,1,51,1,92000,PT01,4
344,2009,21,101,86491,0.045,1.4463,2,0.78,2,5,1,36,1,87900,PT01,5
345,2009,39,61,369681,0.0475,5.5843,2,0.37,2,5,2,35,1,417000,PT01,4
346,2009,39,61,694341,0.0488,10.4885,2,0.7,2,5,1,64,1,176750,PT01,5
347,2009,21,117,67600,0.0525,1.0211,2,0.76,2,5,2,57,1,133000,PT01,4
348,2009,39,25,176800,0.05,2.6707,2,0.78,2,5,1,61,1,345500,PT01,4
349,2009,39,61,158939,0.045,2.4009,2,0.54,2,5,1,64,1,153000,PT01,5
350,2009,39,61,148572,0.0488,2.2443,2,0.74,2,5,2,32,1,368180,PT01,5
351,2009,39,61,105144,0.0475,1.5883,1,0.8,2,5,2,37,1,242400,PT01,5
352,2009,39,25,66779,0.0538,1.0087,2,0.9,2,5,1,30,1,249300,PT01,5
353,2009,39,113,91200,0.0525,1.5251,2,0.66,2,7,2,55,1,280000,PT01,5
354,2009,39,39,71127,0.0475,1.3784,2,0.79,2,5,1,30,1,180423,PT01,3
355,2009,39,39,63252,0.0475,1.2258,2,0.79,2,5,1,41,1,191705,PT01,5
356,2009,39,171,76596,0.0475,1.4844,2,0.76,2,5,1,49,1,101371,PT01,5
357,2009,39,103,159996,0.0475,2.5764,2,0.64,2,5,1,43,1,254800,PT01,5
358,2009,21,117,106920,0.0475,1.6151,2,0.42,2,5,1,31,1,183500,PT01,4
359,2009,21,117,34140,0.0463,0.5157,2,0.69,2,5,1,28,1,100000,PT01,5
360,2009,39,61,45710,0.06,0.6905,1,0.99,1,5,1,28,1,80241,PT01,4
361,2009,39,165,37687,0.0625,0.5693,2,0.97,2,5,1,63,1,139397,PT01,1
362,2009,39,165,46992,0.06,0.7098,1,0.99,1,5,1,35,1,120612,PT01,1
363,2009,39,85,41520,0.06,0.6686,2,0.97,2,5,1,53,1,120573,PT01,1
364,2009,42,55,39120,0.05,0.7596,2,0.7,2,5,2,36,1,127000,PT01,5
365,2009,26,115,112332,0.05,1.6969,2,0.8,2,5,1,47,1,135200,PT01,5
366,2009,24,43,174996,0.05,2.7955,2,0.72,2,5,1,45,1,258000,PT01,5
367,2009,26,55,154992,0.055,3.0875,2,0.77,2,5,1,53,1,336000,PT01,5
368,2009,39,89,58248,0.0525,0.892,1,0.8,2,7,3,63,1,152800,PT01,5
369,2009,39,173,39600,0.055,0.6589,2,0.27,2,5,1,60,1,58000,PT01,5
370,2009,18,151,73200,0.055,1.3759,2,0.8,2,5,1,33,1,246000,PT01,5
371,2009,39,61,321967,0.0488,4.8635,2,0.52,2,2,1,42,1,408000,PT02,3
372,2009,39,61,89262,0.0488,1.3484,2,0.79,2,5,1,28,1,188000,PT01,4
373,2009,39,61,33996,0.0488,0.5135,1,0.8,2,5,2,36,1,80000,PT06,4
374,2009,39,61,56396,0.0488,0.8519,2,0.71,2,5,1,40,1,191000,PT01,5
375,2009,39,41,145489,0.045,2.228,2,0.79,2,3,2,42,1,276000,PT01,5
376,2009,39,107,89392,0.045,1.7324,2,0.8,2,5,2,32,1,133600,PT01,5
377,2009,39,11,140128,0.05,2.7157,2,0.57,2,5,1,53,1,133000,PT01,5
378,2009,39,11,63053,0.0488,1.222,2,0.69,2,5,1,53,1,177000,PT01,5
379,2009,39,109,78720,0.0488,1.3164,2,0.8,2,5,1,76,1,206000,PT01,4
380,2009,39,149,70860,0.0488,1.3733,2,0.74,2,5,1,32,1,141400,PT01,5
381,2009,39,165,77412,0.05,1.1694,1,0.79,2,5,1,47,1,212693,PT01,4
382,2009,18,97,128484,0.05,1.9736,2,0.79,2,5,1,31,1,208497,PT01,4
383,2009,39,17,52260,0.05,0.7894,2,0.85,2,5,2,58,1,128574,PT01,4
384,2009,39,113,66504,0.05,1.1121,2,0.74,2,5,1,66,1,161000,PT01,5
385,2009,39,149,76584,0.05,1.4842,1,0.64,2,5,1,41,1,174395,PT01,5
386,2009,18,81,125496,0.05,1.9277,2,0.77,2,5,1,28,1,398700,PT01,5
387,2009,39,57,117036,0.05,1.9571,2,0.75,2,5,1,55,1,301000,PT01,5
388,2009,39,113,56952,0.05,0.9524,2,0.95,2,5,2,44,1,110000,PT01,4
389,2009,18,97,70137,0.05,1.0774,2,0.8,2,5,1,45,1,204000,PT01,5
390,2009,39,149,113280,0.05,2.1953,1,0.76,2,5,1,99,1,154707,PT01,5
391,2009,18,57,90924,0.05,1.3967,2,0.76,2,5,1,41,1,157573,PT01,5
392,2009,39,61,12,0.0488,0.0002,2,0.93,2,5,2,24,1,181319,PT01,4
393,2009,8,1,12,0.055,0.0002,2,1.0,2,5,1,28,1,252009,PT02,4
394,2009,39,85,71948,0.055,1.1586,2,0.97,2,5,2,25,1,187728,PT01,2
395,2009,42,3,111657,0.0538,1.861,2,0.87,2,5,1,32,1,144485,PT01,3
396,2009,39,61,173200,0.045,2.6163,2,0.75,2,5,1,45,1,390000,PT01,5
397,2009,8,35,96000,0.055,1.337,1,0.99,1,5,1,28,1,202329,PT02,2
398,2009,26,93,105722,0.055,1.3416,2,0.77,2,5,1,30,1,251119,PT01,3
399,2009,21,43,12,0.055,0.0003,2,0.9,2,5,1,46,1,149382,PT01,2
400,2009,8,35,51744,0.0525,0.7207,2,0.97,2,5,1,29,1,206967,PT02,4
401,2009,39,49,74520,0.0538,1.1412,2,0.88,2,5,1,62,1,184625,PT01,1
402,2009,8,35,12,0.0525,0.0002,2,0.95,2,5,1,36,1,360578,PT02,3
403,2009,39,107,80124,0.0488,1.5528,2,0.79,2,5,1,28,1,140400,PT01,5
404,2009,39,61,132927,0.045,2.008,2,0.72,2,5,2,45,1,203400,PT01,5
405,2009,21,117,89016,0.05,1.3447,2,0.68,2,5,2,60,1,118000,PT01,5
406,2009,39,137,94452,0.0475,1.8305,2,0.47,2,5,1,36,1,70000,PT01,5
407,2009,39,3,20760,0.0463,0.3649,2,0.7,2,5,2,99,1,52000,PT01,5
408,2009,39,17,74299,0.0513,1.1223,2,0.76,2,5,1,34,1,143000,PT01,5
409,2009,39,25,81165,0.05,1.2261,2,0.56,2,5,1,44,1,91400,PT01,5
410,2009,39,61,74000,0.0525,1.1178,2,0.72,2,5,1,58,1,114000,PT01,5
411,2009,39,61,44618,0.0525,0.674,2,0.56,2,5,2,52,1,61500,PT01,4
412,2009,39,15,87456,0.0525,1.3211,2,0.74,2,5,1,50,1,87000,PT01,4
413,2009,20,131,48000,0.05,0.9581,2,0.7902,2,5,1,35,1,97200,PT01,4
414,2009,6,29,206125,0.045,4.1225,1,0.3339,2,5,1,99,1,200000,PT01,5
415,2009,20,41,52512,0.0488,1.0481,2,0.42,2,5,2,55,1,65000,PT01,4
416,2009,20,91,29182,0.055,0.4304,2,0.7879999999999999,2,5,1,59,1,145000,PT01,3
417,2009,20,91,114000,0.0538,1.6814,2,0.8,2,5,1,27,1,180000,PT02,4
418,2009,20,169,44646,0.05,0.8911,2,0.7188,2,5,2,66,1,103500,PT01,1
419,2009,20,173,105248,0.0488,1.7748,2,0.7454,2,5,1,52,1,164000,PT02,5
420,2009,15,9,714400,0.05,10.9069,2,0.4677,2,5,1,59,2,514504,PT06,3
421,2009,31,55,300000,0.0475,4.4709,2,0.7837,2,5,2,44,2,384000,PT01,5
422,2009,31,141,117636,0.0525,2.271,2,0.6691,2,5,1,99,1,182000,PT01,5
423,2009,17,97,55800,0.0538,0.6519,2,0.7828,2,7,1,99,1,227000,PT01,4
424,2009,27,161,156053,0.0475,2.7523,2,0.6533,2,5,1,60,1,245000,PT01,5
425,2009,29,157,65714,0.05,1.5003,2,0.7852,2,5,1,40,1,106000,PT01,5
426,2009,27,79,35360,0.0475,0.6236,2,0.4497,2,5,1,52,1,119184,PT01,5
427,2009,27,137,69408,0.0475,1.1784,2,0.8,2,5,1,36,1,118400,PT01,4
428,2009,27,17,94212,0.045,1.5995,2,0.7143,2,5,2,36,1,175000,PT01,5
429,2009,19,61,67724,0.0525,1.1440000000000001,2,0.7,2,5,2,99,1,135000,PT01,3
430,2009,27,17,81612,0.0488,1.3856,2,0.7987,2,5,1,31,1,122400,PT01,4
431,2009,29,105,65316,0.0513,1.4912,2,0.68,2,5,1,70,1,85000,PT01,4
432,2009,17,85,28776,0.0475,0.5545,2,0.9,2,5,1,27,1,108000,PT01,4
433,2009,27,55,36267,0.05,0.5720000000000001,2,0.8,2,5,1,54,1,91200,PT01,4
434,2009,29,127,60000,0.0525,1.3699,2,0.6255,2,5,1,47,1,134484,PT01,2
435,2009,19,113,109992,0.05,1.7487,2,0.7915,2,5,2,34,1,176500,PT01,5
436,2009,46,5,106972,0.0475,2.0731,2,0.7914,2,5,1,33,1,220000,PT01,5
437,2009,19,171,60000,0.045,1.1215,2,0.52,2,5,1,50,1,150000,PT01,5
438,2009,19,153,50000,0.05,0.7364,2,0.3846,2,5,2,58,1,100000,PT01,5
439,2009,19,67,55234,0.0475,1.0324,2,0.75,2,5,1,62,1,60000,PT01,3
440,2009,29,105,50922,0.0538,1.1626,2,0.7974,2,5,1,29,1,92500,PT01,4
441,2009,29,175,94500,0.0488,2.1575,2,0.7704,2,5,1,36,1,104000,PT01,5
442,2009,40,41,81986,0.0588,1.8633,2,0.8,2,5,1,99,1,120000,PT01,3
443,2009,31,19,57600,0.05,1.112,2,0.9466,2,5,1,35,1,187895,PT01,5
444,2009,31,141,129576,0.045,2.5015,1,0.54,2,5,2,55,1,131000,PT01,5
445,2009,31,19,70805,0.05,1.3669,2,0.8293,2,5,2,60,1,119000,PT01,4
446,2009,29,165,122930,0.05,1.8131,2,0.8344,2,5,1,32,1,321250,PT01,3
447,2009,31,55,43304,0.0488,0.6454,2,0.7087,2,5,2,99,1,109000,PT01,5
448,2009,31,153,95466,0.045,1.4227,2,0.6034,2,5,1,99,1,143000,PT01,5
449,2009,31,153,43293,0.05,0.6452,2,0.7298,2,5,1,99,1,154000,PT01,5
450,2009,31,169,65177,0.045,1.2582,2,0.75,2,5,1,99,1,58000,PT01,4
451,2009,31,79,31428,0.0563,0.6067,2,0.8,2,5,1,99,1,88000,PT01,3
452,2009,39,61,82176,0.045,1.2413,2,0.6,2,5,2,49,1,138000,PT01,5
453,2009,21,81,81406,0.045,1.2297,2,0.38,2,5,1,49,1,121500,PT01,4
454,2009,21,37,47590,0.045,0.7189,2,0.78,2,5,2,31,1,97000,PT01,5
455,2009,39,61,80791,0.045,1.2204,2,0.78,2,5,1,44,1,144300,PT01,5
456,2009,39,61,73932,0.05,1.1168,2,0.68,2,5,2,46,1,180000,PT01,5
457,2009,39,61,64721,0.045,0.9777,2,0.43,2,5,2,52,1,117500,PT01,5
458,2009,39,61,91044,0.045,1.3753,2,0.22,2,5,1,62,1,32000,PT01,5
459,2009,39,41,94428,0.0488,1.4461,2,0.75,2,5,2,49,1,297000,PT01,5
460,2009,39,61,27897,0.045,0.4214,2,0.37,2,5,2,64,1,48700,PT01,5
461,2009,39,25,107484,0.045,1.6236,2,0.75,2,5,1,58,1,140000,PT01,5
462,2009,39,165,262020,0.0488,3.958,1,0.53,2,5,1,42,1,185000,PT01,4
463,2009,39,57,165863,0.0463,2.7736,2,0.6,2,5,1,34,1,168000,PT01,5
464,2009,39,113,52560,0.0463,0.8789,2,0.33,2,5,1,68,1,49300,PT01,5
465,2009,39,113,84996,0.0463,1.4213,2,0.4,2,5,1,62,1,117500,PT01,4
466,2009,39,57,97080,0.0463,1.6234,2,0.7,2,5,2,35,1,97000,PT01,5
467,2009,39,61,79470,0.0463,1.2005,2,0.61,2,5,1,69,1,137000,PT01,4
468,2009,39,165,94164,0.0488,1.4224,2,0.56,2,5,1,59,1,142000,PT01,5
469,2009,39,57,105864,0.045,1.7703,2,0.79,2,5,2,52,1,86500,PT01,5
470,2009,39,61,65244,0.0463,0.9856,2,0.38,2,5,1,64,1,53000,PT01,5
471,2009,18,57,192804,0.0463,2.9617,2,0.59,2,5,1,52,1,139900,PT01,5
472,2009,18,97,104004,0.05,1.5976,2,0.89,2,5,1,55,1,94300,PT01,5
473,2009,39,113,85212,0.0463,1.4249,2,0.78,2,5,1,33,1,74000,PT01,5
474,2009,18,57,241428,0.045,3.7086,2,0.77,2,5,1,46,1,346350,PT01,5
475,2009,18,57,109596,0.0463,1.6835,2,0.47,2,2,1,50,1,141250,PT01,5
476,2009,18,97,169908,0.045,2.61,2,0.53,2,5,1,55,1,95000,PT01,5
477,2009,18,5,103788,0.0463,1.6345,2,0.63,2,5,1,40,1,92100,PT01,4
478,2009,39,61,125700,0.0488,1.8988,2,0.31,2,5,2,47,1,126750,PT01,5
479,2009,18,57,414900,0.0488,6.3733,2,0.41,2,5,1,59,1,300000,PT01,5
480,2009,39,165,118440,0.0488,1.7891,2,0.9,2,5,1,44,1,159000,PT01,4
481,2009,19,153,36816,0.05,0.5422,1,0.8,1,5,1,99,1,96000,PT01,3
482,2009,19,113,35016,0.0475,0.5567,1,0.9,2,5,2,37,1,108450,PT01,5
483,2009,19,37,75216,0.05,1.4059,2,0.8,2,5,1,39,1,141600,PT01,5
484,2009,19,55,116556,0.045,2.1786,2,0.59,2,5,1,42,1,146400,PT01,5
485,2009,29,49,27492,0.0525,0.4055,1,0.8759999999999999,1,5,1,27,1,74489,PT01,2
486,2009,29,71,29329,0.0513,0.4512,2,1.0,2,5,2,25,1,85000,PT01,2
487,2009,27,127,57226,0.0488,1.0093,2,0.2366,2,5,1,53,1,61142,PT01,4
488,2009,27,127,117695,0.045,2.0757,2,0.6091,2,5,1,71,1,120000,PT01,4
489,2009,19,103,59000,0.05,0.8689,2,0.8,2,5,2,54,1,188800,PT01,5
490,2009,29,47,160236,0.045,2.3634,1,0.52,2,5,1,64,1,120000,PT01,5
491,2009,39,165,87972,0.05,1.3289,2,0.77,2,5,1,48,1,164200,PT01,4
492,2009,39,17,77952,0.0513,1.1775,2,0.49,2,5,1,49,1,90000,PT01,5
493,2009,39,57,91128,0.05,1.5239,2,0.78,2,5,1,41,1,177200,PT01,5
494,2009,39,49,47088,0.0513,0.7211,2,0.47,2,5,1,57,1,86500,PT01,5
495,2009,18,11,94800,0.0513,1.4562,2,0.41,2,5,1,58,1,145000,PT01,5
496,2009,39,61,249996,0.05,3.7764,2,0.7,2,5,2,56,1,412000,PT01,5
497,2009,39,113,57900,0.0513,0.9682,2,0.87,2,5,1,46,1,135464,PT01,5
498,2009,39,61,195696,0.05,2.9561,2,0.51,2,5,1,47,1,343500,PT01,5
499,2009,39,165,190800,0.0488,2.8822,2,0.6,2,2,2,42,1,246000,PT01,3
500,2009,39,165,139596,0.05,2.1087,2,0.78,2,5,1,43,1,212000,PT01,3
501,2009,39,165,101652,0.05,1.5355,2,0.43,2,5,1,61,1,66477,PT01,5
502,2009,39,151,12,0.0525,0.0002,2,1.0,2,5,1,23,1,155442,PT01,2
503,2009,39,17,12,0.0488,0.0002,2,0.86,2,5,1,76,1,141085,PT01,5
504,2009,8,35,143352,0.0488,1.8862,2,0.96,2,5,1,41,1,383597,PT02,5
505,2009,27,59,74028,0.0488,0.8823,2,0.91,2,5,1,44,1,267602,PT01,4
506,2009,39,49,51468,0.0488,0.7503,2,0.99,2,3,1,36,1,113553,PT01,2
507,2009,39,147,86160,0.0488,1.6015,2,0.97,2,5,1,47,1,139906,PT01,5
508,2009,39,49,69264,0.0488,1.0097,2,0.9,2,5,2,49,1,179588,PT01,4
509,2009,8,5,67536,0.0488,0.8886,1,0.99,2,5,2,39,1,209142,PT02,5
510,2009,39,61,93728,0.05,1.3545,1,0.8,2,5,1,35,1,127200,PT01,5
511,2009,42,49,87228,0.0538,1.5357,1,0.99,2,5,1,29,1,168386,PT01,3
512,2009,39,25,54444,0.0525,0.7868,2,0.85,2,5,1,57,1,110907,PT01,2
513,2009,39,63,240000,0.05,4.6512,2,0.68,2,5,1,51,1,417000,PT01,5
514,2009,39,41,99996,0.0475,1.5313,2,0.55,2,5,1,53,1,339000,PT01,5
515,2009,21,37,96806,0.0575,1.4623,2,0.7,2,5,1,53,1,168000,PT01,5
516,2009,39,25,45442,0.055,0.6864,2,0.52,2,5,2,71,1,67500,PT06,5
517,2009,18,47,124074,0.055,1.8742,2,0.62,2,5,1,50,1,89300,PT01,4
518,2009,39,61,48149,0.0563,0.7273,2,0.77,2,5,2,57,1,93000,PT01,4
519,2009,39,25,167575,0.0563,2.5313,2,0.74,2,5,1,39,1,221000,PT01,4
520,2009,39,17,53552,0.055,0.8089,2,0.66,2,5,1,57,1,150000,PT01,4
521,2009,21,117,51576,0.055,0.7791,2,0.61,2,5,2,58,1,74250,PT06,5
522,2009,21,15,49683,0.0563,0.7505,2,0.34,2,5,2,63,1,47500,PT01,5
523,2009,21,15,138924,0.0563,2.0985,2,0.78,2,5,1,52,1,269000,PT01,5
524,2009,21,15,116892,0.0575,1.7657,2,0.44,2,5,1,62,1,74500,PT01,5
525,2009,39,61,43704,0.0588,0.6602,2,0.85,2,5,1,30,1,62800,PT01,5
526,2009,39,61,195982,0.0563,2.9605,2,0.5,2,5,1,49,1,238000,PT01,5
527,2009,39,61,50689,0.055,0.7657,2,0.44,2,5,1,49,1,69500,PT01,5
528,2009,39,17,32802,0.06,0.4955,2,0.8,2,5,1,31,1,73900,PT06,4
529,2009,21,37,38400,0.0575,0.5801,2,0.8,2,5,1,50,1,78400,PT01,5
530,2009,39,61,94374,0.055,1.4256,2,0.79,2,5,1,38,1,185000,PT01,4
531,2009,21,15,221496,0.0525,3.3459,2,0.74,2,2,1,53,1,144000,PT01,4
532,2009,21,101,67809,0.045,1.1339,2,0.74,2,5,1,28,1,101500,PT01,4
533,2009,21,101,126996,0.045,2.1237,2,0.76,2,5,1,36,1,207600,PT01,5
534,2009,21,123,38548,0.045,0.7315,2,0.36,2,5,2,47,1,65000,PT01,5
535,2009,50,27,69160,0.055,1.1945,2,0.77,2,5,1,59,1,227000,PT01,4
536,2009,39,11,272820,0.05,5.2872,2,0.8,2,5,1,49,1,400000,PT01,5
537,2009,39,25,45132,0.0488,0.6818,1,0.54,2,5,2,61,1,75000,PT01,5
538,2009,21,15,90530,0.05,1.3675,2,0.7,2,5,1,50,1,124600,PT01,4
539,2009,21,15,71964,0.05,1.0871,2,0.7,2,5,1,36,1,129500,PT01,4
540,2009,39,17,71268,0.05,1.0766,2,0.57,2,5,1,43,1,253500,PT01,5
541,2009,39,73,74717,0.045,1.4480000000000002,2,0.39,2,5,1,38,1,50000,PT01,3
542,2009,39,47,64568,0.0488,1.2513,2,0.67,2,5,2,49,1,109000,PT01,3
543,2009,21,67,41388,0.045,0.6518,2,0.77,2,5,1,30,1,135000,PT01,4
544,2009,39,25,40560,0.0513,0.6127,2,0.59,2,5,1,53,1,100000,PT01,5
545,2009,39,49,118500,0.0513,1.8147,2,0.8,2,5,2,62,1,222000,PT01,4
546,2009,39,165,120864,0.0513,1.8257,2,0.79,2,2,1,37,1,328000,PT01,4
547,2009,39,165,63924,0.0525,0.9656,2,0.8,2,5,1,42,1,194750,PT01,5
548,2009,39,113,34752,0.0525,0.5811,2,0.68,2,5,2,54,1,68000,PT06,5
549,2009,39,165,85668,0.0525,1.2941,2,0.5,2,5,1,61,1,162000,PT01,5
550,2009,39,113,103824,0.0525,1.7362,2,0.65,2,5,1,39,1,157400,PT01,5
551,2009,39,61,75540,0.0538,1.1411,2,0.92,2,5,1,59,1,129900,PT01,4
552,2009,39,113,178056,0.05,2.9775,2,0.75,2,5,1,47,1,400650,PT01,5
553,2009,39,113,131952,0.0513,2.2066,2,0.42,2,5,1,64,1,128000,PT01,4
554,2009,39,25,117828,0.0488,1.7799,2,0.37,2,5,1,61,1,98000,PT02,5
555,2009,39,49,166716,0.05,2.5531,2,0.5,2,5,1,43,1,414000,PT01,5
556,2009,39,165,180480,0.0488,2.7263,2,0.22,2,5,1,71,1,84700,PT01,5
557,2009,39,113,169920,0.055,2.8415,2,0.75,2,5,1,47,1,319000,PT01,5
558,2009,39,37,138540,0.045,2.6849,2,0.64,2,5,1,37,1,168560,PT01,5
559,2009,39,61,105120,0.0525,1.5879,2,0.5,2,2,1,50,1,82000,PT01,5
560,2009,39,61,141091,0.05,2.1313,2,0.74,2,5,1,48,1,308000,PT01,5
561,2009,39,61,52152,0.0513,0.7878,2,0.56,2,5,2,60,1,53000,PT01,4
562,2009,39,61,116076,0.0463,1.7534,2,0.71,2,5,1,40,1,173000,PT01,4
563,2009,21,111,121900,0.045,2.0522,2,0.66,2,2,1,56,1,253000,PT01,5
564,2009,21,111,124987,0.045,2.1042,2,0.69,2,5,1,36,1,147500,PT01,4
565,2009,39,61,215100,0.055,3.2492,2,0.53,2,5,1,44,1,414000,PT02,4
566,2009,39,113,92856,0.0563,1.5528,2,0.8,2,5,1,39,1,308300,PT01,5
567,2009,18,5,57204,0.0563,0.9009,2,0.8,2,5,1,58,1,120000,PT01,5
568,2009,39,17,74676,0.0575,1.128,2,0.67,2,5,1,48,1,171500,PT01,5
569,2009,39,61,121824,0.0588,1.8402,2,0.76,2,5,1,62,1,192000,PT01,5
570,2009,21,167,135036,0.0575,3.2936,2,0.58,2,5,1,52,2,130200,PT01,5
571,2009,39,61,186492,0.055,2.8171,2,0.56,2,5,2,43,1,263200,PT01,5
572,2009,39,61,88896,0.0575,1.3428,2,0.64,2,5,1,38,1,158500,PT01,5
573,2009,18,57,195420,0.0488,3.0018,2,0.44,2,5,1,63,1,292000,PT01,5
574,2009,39,165,131172,0.0488,1.9815,2,0.79,2,5,1,61,1,372000,PT01,3
575,2009,39,61,117924,0.0488,1.7813,2,0.68,2,5,1,53,1,172000,PT01,5
576,2009,39,45,24216,0.05,0.3708,2,0.27,2,5,2,65,1,30000,PT01,5
577,2009,39,165,80952,0.05,1.2228,2,0.52,2,5,1,65,1,148000,PT01,5
578,2009,39,17,87960,0.05,1.3287,2,0.66,2,5,2,43,1,161000,PT01,5
579,2009,39,17,123492,0.05,1.8654,2,0.9,2,5,2,36,1,153000,PT01,4
580,2009,39,49,97248,0.05,1.4892,2,0.78,2,5,2,40,1,158000,PT01,4
581,2009,18,11,116112,0.0475,1.7836,2,0.31,2,5,1,43,1,156500,PT01,5
582,2009,39,165,23112,0.05,0.3491,2,0.62,2,5,1,68,1,90000,PT01,5
583,2009,39,61,117780,0.0488,1.7792,2,0.9,2,5,1,44,1,236250,PT01,5
584,2009,39,61,122931,0.0538,1.857,2,0.22,2,5,2,51,1,30600,PT01,5
585,2009,39,25,36120,0.0525,0.5456,2,0.62,2,5,1,64,1,42000,PT06,5
586,2009,21,117,43344,0.0538,0.6547,2,0.25,2,5,1,64,1,46000,PT01,5
587,2009,39,61,37323,0.0513,0.5638,2,0.19,2,5,2,68,1,32000,PT01,5
588,2009,21,211,60113,0.0475,1.012,2,0.8,2,5,1,72,1,106400,PT01,5
589,2009,21,101,127991,0.0475,2.1403,2,0.78,2,5,2,30,1,137200,PT01,5
590,2009,21,101,85970,0.045,1.4376,2,0.65,2,5,1,38,1,108765,PT01,5
591,2009,39,61,73440,0.0475,1.1094,2,0.94,2,5,1,29,1,108000,PT01,4
592,2009,39,17,235800,0.0513,3.5619,2,0.32,2,5,1,51,1,149500,PT01,5
593,2009,39,37,55500,0.0538,1.0756,2,0.46,2,5,1,76,1,70000,PT01,3
594,2009,39,37,27036,0.0488,0.524,2,0.8,2,5,1,26,1,85000,PT01,4
